28652403000134,17/01/2023,88923,88923-E,5,28652403000134_88923-E.pdf
22380386000147,17/01/2023,88924,88924-C,5,22380386000147_88924-C.pdf
22380386000147,17/01/2023,88924,88924-D,5,22380386000147_88924-D.pdf
22380386000147,17/01/2023,88924,88924-E,5,22380386000147_88924-E.pdf
02054258000104,17/01/2023,88927,88927-B,3,02054258000104_88927-B.pdf
02054258000104,17/01/2023,88927,88927-C,3,02054258000104_88927-C.pdf
02054258000104,17/01/2023,88928,88928-B,3,02054258000104_88928-B.pdf
02054258000104,17/01/2023,88928,88928-C,3,02054258000104_88928-C.pdf
06876967000118,17/01/2023,88932,88932-C,3,06876967000118_88932-C.pdf
10189395000176,17/01/2023,88937,88937-D,5,10189395000176_88937-D.pdf
10189395000176,17/01/2023,88937,88937-E,5,10189395000176_88937-E.pdf
07951257000178,17/01/2023,88946,88946-D,4,07951257000178_88946-D.pdf
11199490000113,18/01/2023,88955,88955-D,5,11199490000113_88955-D.pdf
11199490000113,18/01/2023,88955,88955-E,5,11199490000113_88955-E.pdf
31289315000205,18/01/2023,88957,88957-C,3,31289315000205_88957-C.pdf
50603430000176,18/01/2023,88967,88967-D,5,50603430000176_88967-D.pdf
50603430000176,18/01/2023,88967,88967-E,5,50603430000176_88967-E.pdf
24907813000128,19/01/2023,88972,88972-D,5,24907813000128_88972-D.pdf
24907813000128,19/01/2023,88972,88972-E,5,24907813000128_88972-E.pdf
07321213000164,19/01/2023,88975,88975-C,4,07321213000164_88975-C.pdf
07321213000164,19/01/2023,88975,88975-D,4,07321213000164_88975-D.pdf
07394278000130,19/01/2023,88980,88980-C,3,07394278000130_88980-C.pdf
31572022000150,19/01/2023,88981,88981-B,5,31572022000150_88981-B.pdf
31572022000150,19/01/2023,88981,88981-C,5,31572022000150_88981-C.pdf
31572022000150,19/01/2023,88981,88981-D,5,31572022000150_88981-D.pdf
11903464000205,19/01/2023,88982,88982-D,5,11903464000205_88982-D.pdf
11903464000205,19/01/2023,88982,88982-E,5,11903464000205_88982-E.pdf
08139789000178,19/01/2023,88988,88988-D,7,08139789000178_88988-D.pdf
08139789000178,19/01/2023,88988,88988-E,7,08139789000178_88988-E.pdf
08139789000178,19/01/2023,88988,88988-F,7,08139789000178_88988-F.pdf
08139789000178,19/01/2023,88988,88988-G,7,08139789000178_88988-G.pdf
12377080000188,19/01/2023,88985,88985-C,3,12377080000188_88985-C.pdf
10768375000150,19/01/2023,88986,88986-C,3,10768375000150_88986-C.pdf
04265871000198,19/01/2023,88987,88987-C,3,04265871000198_88987-C.pdf
28705963000100,19/01/2023,88989,88989-C,3,28705963000100_88989-C.pdf
28843781000103,20/01/2023,88992,88992-A,3,28843781000103_88992-A.pdf
28843781000103,20/01/2023,88992,88992-B,3,28843781000103_88992-B.pdf
28843781000103,20/01/2023,88992,88992-C,3,28843781000103_88992-C.pdf
42424603000160,20/01/2023,88994,88994-D,6,42424603000160_88994-D.pdf
42424603000160,20/01/2023,88994,88994-E,6,42424603000160_88994-E.pdf
42424603000160,20/01/2023,88994,88994-F,6,42424603000160_88994-F.pdf
16672798000158,20/01/2023,88996,88996-D,4,16672798000158_88996-D.pdf
45334698000110,20/01/2023,88997,88997-C,3,45334698000110_88997-C.pdf
06982518000154,20/01/2023,88998,88998-C,3,06982518000154_88998-C.pdf
55728224000459,20/01/2023,88999,88999,1,55728224000459_88999.pdf
55728224000106,20/01/2023,89000,89000,1,55728224000106_89000.pdf
55728224000106,20/01/2023,89001,89001,1,55728224000106_89001.pdf
55728224000106,20/01/2023,89002,89002,1,55728224000106_89002.pdf
55728224000106,20/01/2023,89003,89003,1,55728224000106_89003.pdf
55728224000378,20/01/2023,89004,89004,1,55728224000378_89004.pdf
55728224000378,20/01/2023,89005,89005,1,55728224000378_89005.pdf
12109127000122,20/01/2023,89009,89009-D,5,12109127000122_89009-D.pdf
12109127000122,20/01/2023,89009,89009-E,5,12109127000122_89009-E.pdf
40868937000106,20/01/2023,89010,89010-C,3,40868937000106_89010-C.pdf
31759653000182,20/01/2023,89013,89013-C,3,31759653000182_89013-C.pdf
08345621000119,20/01/2023,89015,89015-C,3,08345621000119_89015-C.pdf
36128959000154,20/01/2023,89017,89017-C,3,36128959000154_89017-C.pdf
12504388000147,23/01/2023,89018,89018-B,3,12504388000147_89018-B.pdf
12504388000147,23/01/2023,89018,89018-C,3,12504388000147_89018-C.pdf
33430970000186,23/01/2023,89019,89019-B,3,33430970000186_89019-B.pdf
33430970000186,23/01/2023,89019,89019-C,3,33430970000186_89019-C.pdf
03285760000180,23/01/2023,89020,89020-C,3,03285760000180_89020-C.pdf
08008424000104,23/01/2023,89021,89021-C,5,08008424000104_89021-C.pdf
08008424000104,23/01/2023,89021,89021-D,5,08008424000104_89021-D.pdf
08008424000104,23/01/2023,89021,89021-E,5,08008424000104_89021-E.pdf
27170441000198,23/01/2023,89022,89022-C,6,27170441000198_89022-C.pdf
27170441000198,23/01/2023,89022,89022-D,6,27170441000198_89022-D.pdf
27170441000198,23/01/2023,89022,89022-E,6,27170441000198_89022-E.pdf
27170441000198,23/01/2023,89022,89022-F,6,27170441000198_89022-F.pdf
13626302000111,23/01/2023,89024,89024-C,5,13626302000111_89024-C.pdf
13626302000111,23/01/2023,89024,89024-D,5,13626302000111_89024-D.pdf
13626302000111,23/01/2023,89024,89024-E,5,13626302000111_89024-E.pdf
07983777000162,23/01/2023,89026,89026-C,3,07983777000162_89026-C.pdf
28633481000191,23/01/2023,89030,89030-B,3,28633481000191_89030-B.pdf
28633481000191,23/01/2023,89030,89030-C,3,28633481000191_89030-C.pdf
43671876000172,23/01/2023,89031,89031-B,3,43671876000172_89031-B.pdf
43671876000172,23/01/2023,89031,89031-C,3,43671876000172_89031-C.pdf
23875559000160,23/01/2023,89032,89032-C,4,23875559000160_89032-C.pdf
23875559000160,23/01/2023,89032,89032-D,4,23875559000160_89032-D.pdf
07088863000101,23/01/2023,89039,89039-C,3,07088863000101_89039-C.pdf
01877343000100,23/01/2023,89041,89041-B,3,01877343000100_89041-B.pdf
01877343000100,23/01/2023,89041,89041-C,3,01877343000100_89041-C.pdf
36414499000120,23/01/2023,89042,89042-D,5,36414499000120_89042-D.pdf
36414499000120,23/01/2023,89042,89042-E,5,36414499000120_89042-E.pdf
68420678000167,23/01/2023,89043,89043-B,3,68420678000167_89043-B.pdf
68420678000167,23/01/2023,89043,89043-C,3,68420678000167_89043-C.pdf
08139789000178,23/01/2023,89045,89045-B,2,08139789000178_89045-B.pdf
03010739000172,24/01/2023,89047,89047-C,3,03010739000172_89047-C.pdf
00288671000108,24/01/2023,89048,89048-B,3,00288671000108_89048-B.pdf
00288671000108,24/01/2023,89048,89048-C,3,00288671000108_89048-C.pdf
00288671000108,24/01/2023,89049,89049-B,3,00288671000108_89049-B.pdf
00288671000108,24/01/2023,89049,89049-C,3,00288671000108_89049-C.pdf
10156942000117,24/01/2023,89052,89052-B,6,10156942000117_89052-B.pdf
10156942000117,24/01/2023,89052,89052-C,6,10156942000117_89052-C.pdf
10156942000117,24/01/2023,89052,89052-D,6,10156942000117_89052-D.pdf
10156942000117,24/01/2023,89052,89052-E,6,10156942000117_89052-E.pdf
10156942000117,24/01/2023,89052,89052-F,6,10156942000117_89052-F.pdf
05143214000130,24/01/2023,89053,89053-B,3,05143214000130_89053-B.pdf
05143214000130,24/01/2023,89053,89053-C,3,05143214000130_89053-C.pdf
04649305000180,24/01/2023,89054,89054-B,3,04649305000180_89054-B.pdf
04649305000180,24/01/2023,89054,89054-C,3,04649305000180_89054-C.pdf
61612735000160,24/01/2023,89056,89056,1,61612735000160_89056.pdf
45008557000107,24/01/2023,89058,89058-C,3,45008557000107_89058-C.pdf
40781156000171,24/01/2023,89059,89059-C,3,40781156000171_89059-C.pdf
90270067000139,24/01/2023,89060,89060-C,3,90270067000139_89060-C.pdf
63004683000175,24/01/2023,89061,89061-C,4,63004683000175_89061-C.pdf
63004683000175,24/01/2023,89061,89061-D,4,63004683000175_89061-D.pdf
11111430000105,24/01/2023,89065,89065-C,3,11111430000105_89065-C.pdf
03090037000146,24/01/2023,89067,89067-D,4,03090037000146_89067-D.pdf
04917884000102,24/01/2023,89070,89070-C,3,04917884000102_89070-C.pdf
12685749000107,24/01/2023,89071,89071-C,5,12685749000107_89071-C.pdf
12685749000107,24/01/2023,89071,89071-D,5,12685749000107_89071-D.pdf
12685749000107,24/01/2023,89071,89071-E,5,12685749000107_89071-E.pdf
14686539000150,26/01/2023,89079,89079-C,5,14686539000150_89079-C.pdf
14686539000150,26/01/2023,89079,89079-D,5,14686539000150_89079-D.pdf
14686539000150,26/01/2023,89079,89079-E,5,14686539000150_89079-E.pdf
34880764000130,26/01/2023,89081,89081-B,4,34880764000130_89081-B.pdf
34880764000130,26/01/2023,89081,89081-C,4,34880764000130_89081-C.pdf
34880764000130,26/01/2023,89081,89081-D,4,34880764000130_89081-D.pdf
00425586000136,26/01/2023,89083,89083-B,2,00425586000136_89083-B.pdf
55604664000151,26/01/2023,89084,89084-C,5,55604664000151_89084-C.pdf
55604664000151,26/01/2023,89084,89084-D,5,55604664000151_89084-D.pdf
55604664000151,26/01/2023,89084,89084-E,5,55604664000151_89084-E.pdf
20552119000184,26/01/2023,89085,89085-C,5,20552119000184_89085-C.pdf
20552119000184,26/01/2023,89085,89085-D,5,20552119000184_89085-D.pdf
20552119000184,26/01/2023,89085,89085-E,5,20552119000184_89085-E.pdf
29916775000193,26/01/2023,89088,89088-B,3,29916775000193_89088-B.pdf
29916775000193,26/01/2023,89088,89088-C,3,29916775000193_89088-C.pdf
10408506000198,26/01/2023,89089,89089-C,5,10408506000198_89089-C.pdf
10408506000198,26/01/2023,89089,89089-D,5,10408506000198_89089-D.pdf
10408506000198,26/01/2023,89089,89089-E,5,10408506000198_89089-E.pdf
07321213000164,26/01/2023,89091,89091-B,4,07321213000164_89091-B.pdf
07321213000164,26/01/2023,89091,89091-C,4,07321213000164_89091-C.pdf
07321213000164,26/01/2023,89091,89091-D,4,07321213000164_89091-D.pdf
24917609000198,26/01/2023,89092,89092,1,24917609000198_89092.pdf
33414688000105,26/01/2023,89094,89094-A,3,33414688000105_89094-A.pdf
33414688000105,26/01/2023,89094,89094-B,3,33414688000105_89094-B.pdf
33414688000105,26/01/2023,89094,89094-C,3,33414688000105_89094-C.pdf
60075447000151,27/01/2023,89097,89097-D,4,60075447000151_89097-D.pdf
14565277000176,27/01/2023,89098,89098-C,5,14565277000176_89098-C.pdf
14565277000176,27/01/2023,89098,89098-D,5,14565277000176_89098-D.pdf
14565277000176,27/01/2023,89098,89098-E,5,14565277000176_89098-E.pdf
00565813000129,27/01/2023,89103,89103-B,2,00565813000129_89103-B.pdf
45554642000170,27/01/2023,89104,89104-B,4,45554642000170_89104-B.pdf
45554642000170,27/01/2023,89104,89104-C,4,45554642000170_89104-C.pdf
45554642000170,27/01/2023,89104,89104-D,4,45554642000170_89104-D.pdf
27080516000140,27/01/2023,89106,89106-C,5,27080516000140_89106-C.pdf
27080516000140,27/01/2023,89106,89106-D,5,27080516000140_89106-D.pdf
27080516000140,27/01/2023,89106,89106-E,5,27080516000140_89106-E.pdf
28875939000119,27/01/2023,89110,89110-C,6,28875939000119_89110-C.pdf
28875939000119,27/01/2023,89110,89110-D,6,28875939000119_89110-D.pdf
28875939000119,27/01/2023,89110,89110-E,6,28875939000119_89110-E.pdf
28875939000119,27/01/2023,89110,89110-F,6,28875939000119_89110-F.pdf
33939830000138,27/01/2023,89111,89111-C,5,33939830000138_89111-C.pdf
33939830000138,27/01/2023,89111,89111-D,5,33939830000138_89111-D.pdf
33939830000138,27/01/2023,89111,89111-E,5,33939830000138_89111-E.pdf
61353199001289,27/01/2023,89112,89112-C,3,61353199001289_89112-C.pdf
01264065000107,27/01/2023,89114,89114-B,3,01264065000107_89114-B.pdf
01264065000107,27/01/2023,89114,89114-C,3,01264065000107_89114-C.pdf
02991409000142,27/01/2023,89116,89116-B,2,02991409000142_89116-B.pdf
67562496000168,27/01/2023,89118,89118-B,5,67562496000168_89118-B.pdf
67562496000168,27/01/2023,89118,89118-C,5,67562496000168_89118-C.pdf
67562496000168,27/01/2023,89118,89118-D,5,67562496000168_89118-D.pdf
67562496000168,27/01/2023,89118,89118-E,5,67562496000168_89118-E.pdf
33891176000130,27/01/2023,89132,89132-C,6,33891176000130_89132-C.pdf
33891176000130,27/01/2023,89132,89132-D,6,33891176000130_89132-D.pdf
33891176000130,27/01/2023,89132,89132-E,6,33891176000130_89132-E.pdf
33891176000130,27/01/2023,89132,89132-F,6,33891176000130_89132-F.pdf
02517024000148,27/01/2023,89138,89138-C,5,02517024000148_89138-C.pdf
02517024000148,27/01/2023,89138,89138-D,5,02517024000148_89138-D.pdf
02517024000148,27/01/2023,89138,89138-E,5,02517024000148_89138-E.pdf
27170441000198,27/01/2023,89139,89139-C,6,27170441000198_89139-C.pdf
27170441000198,27/01/2023,89139,89139-D,6,27170441000198_89139-D.pdf
27170441000198,27/01/2023,89139,89139-E,6,27170441000198_89139-E.pdf
27170441000198,27/01/2023,89139,89139-F,6,27170441000198_89139-F.pdf
39048590000168,27/01/2023,89141,89141-C,5,39048590000168_89141-C.pdf
39048590000168,27/01/2023,89141,89141-D,5,39048590000168_89141-D.pdf
39048590000168,27/01/2023,89141,89141-E,5,39048590000168_89141-E.pdf
32603413000157,27/01/2023,89123,89123-C,5,32603413000157_89123-C.pdf
32603413000157,27/01/2023,89123,89123-D,5,32603413000157_89123-D.pdf
32603413000157,27/01/2023,89123,89123-E,5,32603413000157_89123-E.pdf
68428085000147,27/01/2023,89124,89124-B,3,68428085000147_89124-B.pdf
68428085000147,27/01/2023,89124,89124-C,3,68428085000147_89124-C.pdf
00303128000124,27/01/2023,89125,89125-B,3,00303128000124_89125-B.pdf
00303128000124,27/01/2023,89125,89125-C,3,00303128000124_89125-C.pdf
02669031000165,27/01/2023,89127,89127-C,5,02669031000165_89127-C.pdf
02669031000165,27/01/2023,89127,89127-D,5,02669031000165_89127-D.pdf
02669031000165,27/01/2023,89127,89127-E,5,02669031000165_89127-E.pdf
30290688000152,27/01/2023,89143,89143,1,30290688000152_89143.pdf
10189395000176,27/01/2023,89146,89146-C,5,10189395000176_89146-C.pdf
10189395000176,27/01/2023,89146,89146-D,5,10189395000176_89146-D.pdf
10189395000176,27/01/2023,89146,89146-E,5,10189395000176_89146-E.pdf
08763600000113,27/01/2023,89147,89147-D,5,08763600000113_89147-D.pdf
08763600000113,27/01/2023,89147,89147-E,5,08763600000113_89147-E.pdf
02302013000140,27/01/2023,89148,89148-C,5,02302013000140_89148-C.pdf
02302013000140,27/01/2023,89148,89148-D,5,02302013000140_89148-D.pdf
02302013000140,27/01/2023,89148,89148-E,5,02302013000140_89148-E.pdf
27390642000109,27/01/2023,89149,89149-B,3,27390642000109_89149-B.pdf
27390642000109,27/01/2023,89149,89149-C,3,27390642000109_89149-C.pdf
10447467000138,30/01/2023,89154,89154-C,3,10447467000138_89154-C.pdf
16718129000170,30/01/2023,89157,89157-C,3,16718129000170_89157-C.pdf
51195790000904,30/01/2023,89158,89158-C,3,51195790000904_89158-C.pdf
36611392000172,30/01/2023,89161,89161-C,3,36611392000172_89161-C.pdf
05190381000132,30/01/2023,89164,89164-C,3,05190381000132_89164-C.pdf
04454766000105,30/01/2023,89165,89165-C,5,04454766000105_89165-C.pdf
04454766000105,30/01/2023,89165,89165-D,5,04454766000105_89165-D.pdf
04454766000105,30/01/2023,89165,89165-E,5,04454766000105_89165-E.pdf
90071622000101,30/01/2023,89166,89166,1,90071622000101_89166.pdf
26240875000154,30/01/2023,89167,89167-B,3,26240875000154_89167-B.pdf
26240875000154,30/01/2023,89167,89167-C,3,26240875000154_89167-C.pdf
55182158000111,30/01/2023,89170,89170-C,5,55182158000111_89170-C.pdf
55182158000111,30/01/2023,89170,89170-D,5,55182158000111_89170-D.pdf
55182158000111,30/01/2023,89170,89170-E,5,55182158000111_89170-E.pdf
55182158000111,30/01/2023,89171,89171,1,55182158000111_89171.pdf
05143743000134,30/01/2023,89173,89173-C,5,05143743000134_89173-C.pdf
05143743000134,30/01/2023,89173,89173-D,5,05143743000134_89173-D.pdf
05143743000134,30/01/2023,89173,89173-E,5,05143743000134_89173-E.pdf
09573018000157,30/01/2023,89175,89175-C,5,09573018000157_89175-C.pdf
09573018000157,30/01/2023,89175,89175-D,5,09573018000157_89175-D.pdf
09573018000157,30/01/2023,89175,89175-E,5,09573018000157_89175-E.pdf
07319206000128,30/01/2023,89176,89176-C,4,07319206000128_89176-C.pdf
07319206000128,30/01/2023,89176,89176-D,4,07319206000128_89176-D.pdf
12643815000178,30/01/2023,89177,89177-B,2,12643815000178_89177-B.pdf
13471276000108,30/01/2023,89179,89179-C,3,13471276000108_89179-C.pdf
19951584000109,30/01/2023,89180,89180-C,3,19951584000109_89180-C.pdf
11240700000170,30/01/2023,89182,89182-C,3,11240700000170_89182-C.pdf
10373046000100,30/01/2023,89183,89183-C,4,10373046000100_89183-C.pdf
10373046000100,30/01/2023,89183,89183-D,4,10373046000100_89183-D.pdf
41861211000104,30/01/2023,89184,89184-B,2,41861211000104_89184-B.pdf
01880561000195,30/01/2023,89186,89186-C,5,01880561000195_89186-C.pdf
01880561000195,30/01/2023,89186,89186-D,5,01880561000195_89186-D.pdf
01880561000195,30/01/2023,89186,89186-E,5,01880561000195_89186-E.pdf
13040672000172,31/01/2023,89191,89191-C,3,13040672000172_89191-C.pdf
12795133000180,31/01/2023,89194,89194-C,3,12795133000180_89194-C.pdf
33692255000111,31/01/2023,89195,89195-C,4,33692255000111_89195-C.pdf
33692255000111,31/01/2023,89195,89195-D,4,33692255000111_89195-D.pdf
08460192000201,31/01/2023,89196,89196,1,08460192000201_89196.pdf
58603135000121,31/01/2023,89197,89197-C,3,58603135000121_89197-C.pdf
08460192000201,31/01/2023,89199,89199,1,08460192000201_89199.pdf
66416876000121,31/01/2023,89200,89200-C,3,66416876000121_89200-C.pdf
13983066000190,31/01/2023,89201,89201-C,5,13983066000190_89201-C.pdf
13983066000190,31/01/2023,89201,89201-D,5,13983066000190_89201-D.pdf
13983066000190,31/01/2023,89201,89201-E,5,13983066000190_89201-E.pdf
07321213000164,31/01/2023,89202,89202-B,4,07321213000164_89202-B.pdf
07321213000164,31/01/2023,89202,89202-C,4,07321213000164_89202-C.pdf
07321213000164,31/01/2023,89202,89202-D,4,07321213000164_89202-D.pdf
04726418000131,31/01/2023,89203,89203-C,5,04726418000131_89203-C.pdf
04726418000131,31/01/2023,89203,89203-D,5,04726418000131_89203-D.pdf
04726418000131,31/01/2023,89203,89203-E,5,04726418000131_89203-E.pdf
22304024000177,31/01/2023,89205,89205-C,5,22304024000177_89205-C.pdf
22304024000177,31/01/2023,89205,89205-D,5,22304024000177_89205-D.pdf
22304024000177,31/01/2023,89205,89205-E,5,22304024000177_89205-E.pdf
27486027000192,31/01/2023,89206,89206-C,5,27486027000192_89206-C.pdf
27486027000192,31/01/2023,89206,89206-D,5,27486027000192_89206-D.pdf
27486027000192,31/01/2023,89206,89206-E,5,27486027000192_89206-E.pdf
85013282000114,31/01/2023,89207,89207-C,3,85013282000114_89207-C.pdf
13309775000195,31/01/2023,89209,89209-B,3,13309775000195_89209-B.pdf
13309775000195,31/01/2023,89209,89209-C,3,13309775000195_89209-C.pdf
01744208000188,31/01/2023,89211,89211-C,3,01744208000188_89211-C.pdf
04761933000152,31/01/2023,89215,89215-B,3,04761933000152_89215-B.pdf
04761933000152,31/01/2023,89215,89215-C,3,04761933000152_89215-C.pdf
03035715000178,31/01/2023,89217,89217-C,4,03035715000178_89217-C.pdf
03035715000178,31/01/2023,89217,89217-D,4,03035715000178_89217-D.pdf
00224466000170,31/01/2023,89223,89223-C,3,00224466000170_89223-C.pdf
